Item URL,predicated language,actual language,Notes
https://404mike.github.io/whisper-cyw/dist/548081.html,la,music,en
https://404mike.github.io/whisper-cyw/dist/738256.html,la,music,cy
https://404mike.github.io/whisper-cyw/dist/990086.html,la,music,cy
https://404mike.github.io/whisper-cyw/dist/996791.html,la,music,cy
https://404mike.github.io/whisper-cyw/dist/996801.html,la,music,cy
https://404mike.github.io/whisper-cyw/dist/996811.html,la,music,cy
https://404mike.github.io/whisper-cyw/dist/996821.html,la,music,cy
https://404mike.github.io/whisper-cyw/dist/996831.html,la,music,en
https://404mike.github.io/whisper-cyw/dist/996841.html,la,music,cy
https://404mike.github.io/whisper-cyw/dist/996851.html,la,music,cy
https://404mike.github.io/whisper-cyw/dist/996871.html,la,music,cy
https://404mike.github.io/whisper-cyw/dist/996881.html,la,music,en
https://404mike.github.io/whisper-cyw/dist/996891.html,la,music,en
https://404mike.github.io/whisper-cyw/dist/996901.html,la,music,instrument
https://404mike.github.io/whisper-cyw/dist/996911.html,la,music,en
https://404mike.github.io/whisper-cyw/dist/996921.html,la,music,en
https://404mike.github.io/whisper-cyw/dist/996931.html,la,music,en
https://404mike.github.io/whisper-cyw/dist/996941.html,la,music,en
https://404mike.github.io/whisper-cyw/dist/996961.html,la,music,en
https://404mike.github.io/whisper-cyw/dist/996971.html,la,music,en
https://404mike.github.io/whisper-cyw/dist/996991.html,la,music,en
https://404mike.github.io/whisper-cyw/dist/997001.html,la,music,cy
https://404mike.github.io/whisper-cyw/dist/1009091.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1009726.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1009776.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1012271.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1012306.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1012346.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1012356.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1012366.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1012456.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1012496.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1016166.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1016171.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1016176.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1016181.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1016186.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1016186.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1016196.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1016201.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1016206.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1016211.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1016216.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1016221.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1030131.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1037991.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1038001.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1038306.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1041161.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1042381.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1042396.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1042411.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1043401.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1043411.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1043426.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1045291.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1045306.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1045316.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1045336.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1045346.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1045356.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1045376.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1099076.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1099096.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1101466.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1101506.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1101571.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1103126.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1103136.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1103146.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1103156.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1103166.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1103486.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1103501.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1105146.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1105156.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1105166.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1105736.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1105746.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1105756.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1106511.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1107071.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1107081.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1107091.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1107101.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1108376.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1108386.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1108396.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1108406.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1113931.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1113941.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1125711.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1125721.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1125731.html,cy,cy,
https://404mike.github.io/whisper-cyw/dist/1132356.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1132391.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1133316.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1133326.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1133356.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1138166.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1138346.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1138641.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1138651.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1139031.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1139041.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1139171.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1139181.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1139201.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1139211.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1139231.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1139241.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1151991.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1152006.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1152016.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1152031.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1152046.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1152061.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1152076.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1200371.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1201241.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1214711.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1215341.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1215351.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1215361.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1215381.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1215501.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1215511.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1215571.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1219476.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1219496.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1219516.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1219526.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1219546.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1219556.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1219566.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1219586.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220086.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220116.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220131.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220161.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220176.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220191.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220206.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220266.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220281.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220296.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220386.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220401.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220416.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220431.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220446.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220461.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220536.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220551.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220641.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220656.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220671.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220686.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220701.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220836.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220866.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220896.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220911.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220926.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220941.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220956.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220971.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1220986.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221001.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221016.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221046.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221061.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221076.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221231.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221261.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221276.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221306.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221321.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221336.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221351.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221366.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221381.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221396.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221411.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221426.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221441.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221456.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221471.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221516.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221591.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221606.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221621.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221636.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221651.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221666.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221681.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221711.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221771.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221801.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221816.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221921.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221951.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1221966.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222041.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222056.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222071.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222086.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222101.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222131.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222146.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222161.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222176.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222191.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222206.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222221.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222236.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222266.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222446.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222461.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222506.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222521.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222536.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222551.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222581.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222596.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222611.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222626.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222746.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222836.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222896.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222911.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222926.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222941.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1222956.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1234841.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1234856.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1235261.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1235276.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1245741.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1245756.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1245781.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1245796.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1246551.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1246566.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1246581.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1246666.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1246681.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1246696.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1246711.html,cy,en,
https://404mike.github.io/whisper-cyw/dist/1246726.html,cy,en,
